eval_period,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly,monthly
2013-10-01,0.03291986323381491,0.0467404783817331,0.0558105953118184,0.06007696320119958,0.06187356506000979,0.0594407042510096,0.05791755476461364,0.0049765708125831636,0.008314010103471476,0.011510112478816895,0.01113813471401325,0.011062196968883891,0.013148419360011316,0.016044320793609377,0.017932771160413107,0.024040507171413438,0.029014282535331233,0.038161398588631504,0.04071041813648487,0.04316362517094632,0.04508111025776713,0.07032235633834596,0.07455291851445714,0.07085735183924184,0.07083340277061337,0.06682257455099906,0.07097014052557514,0.06460286668472827,0.07242923127365852,0.07472024878764598,0.0702117587409819,0.06858319616127774,0.06807287192397102,0.06937197080579896,0.07225375986015578,0.0922194346288167,0.08242414190300003,0.07432749381870467,0.07854788309864251,0.0867768524065656,0.08470951990708785,0.08764580821464653
2013-11-01,0.06532074917512708,0.06655941124798083,0.06759689611646362,0.06016553515813953,0.05815564221865929,0.05484605476434914,0.04915383577750471,0.016654209708090853,0.009583506169723954,0.01120226192093077,0.010992418660833043,0.01084982666616526,0.008662099629400545,0.011325807553753276,0.0467767288767812,0.043261105436523985,0.04918863977344254,0.05105565532118742,0.051211329058948214,0.04534559713151534,0.04136251419202886,0.08327017792091937,0.07556700957422016,0.07136617814092,0.06934531562819038,0.06981512821400344,0.06324949523551268,0.061319132332787143,0.062206421319129394,0.058378563087539276,0.06503746543116282,0.06906558808019923,0.07236209922770388,0.06314074413451705,0.06843089691944228,0.06671617127738437,0.07144737381270141,0.08551040847002142,0.08196699253051981,0.08690634866662306,0.08922285002294794,0.0770211632902771
2013-12-01,0.057632319164701205,0.04193811649749456,0.04108932832263579,0.0383760311801165,0.04214541756321614,0.048486020020883404,0.04664286010923369,0.005570400857260444,0.009127015785508858,0.012385103233908904,0.01345966579350791,0.013110730361882353,0.015416990095768336,0.01612095049593995,0.04442882613957914,0.049903199543212325,0.049748405341109816,0.050020004468421815,0.0489052514619182,0.04651807581717536,0.04572966958521753,0.06591738177669625,0.05998977435330824,0.05739036866752359,0.05679162084488011,0.054845670693450595,0.05304389580567759,0.05468933986384991,0.050294053113628286,0.05401628651210509,0.05447448597250117,0.04757180023332243,0.04752603330120073,0.05202383596670572,0.057578724276019164,0.04492021939458938,0.058683654093968765,0.07783918937615829,0.08032261233637815,0.0810803625803592,0.07380360221480192,0.0646176921291597
2014-01-01,0.03025030896410365,0.027027841094134555,0.03247651090306763,0.030272969098906075,0.03822049986638553,0.03100939903494112,0.0424513289250098,0.0255732230052173,0.021161645625926182,0.017694786402582433,0.016094576990610465,0.013348063256124415,0.014708515444836824,0.014164828207435054,0.0463851748072829,0.04015730984876463,0.04603317568349726,0.04120781137513466,0.04257069517197882,0.04213911081617305,0.042831957034822316,0.04186236765227847,0.04314012706095673,0.04783598827920146,0.046170993340726406,0.04779181807366163,0.047753002253488615,0.04938429265136693,0.027266071963158466,0.04563335398677166,0.05243982786066333,0.05996331288453482,0.059179195500376584,0.05390031701364736,0.05270832466397692,0.06296655357444829,0.05707122281752084,0.05797754972130615,0.05944645365673363,0.055008264880784176,0.06168535822069669,0.06352720829278286
2014-02-01,0.0588309753091095,0.05808717441056911,0.054927912131945734,0.05783707339229464,0.054229326018669984,0.05069535871978044,0.04494021090856824,0.019968259298567246,0.013821588480467918,0.012754570272355742,0.012126172768809207,0.012851100678529619,0.01613776609521776,0.013730035572408098,0.03972510935927162,0.0359887794071191,0.0365414697659572,0.034487132262423996,0.03433446518489033,0.03668731654316957,0.0341221539817022,0.06196456010534928,0.054231068010590654,0.049244299335459124,0.04560208226241463,0.04512414965734888,0.049465446941042254,0.04704066974404793,0.07230059881632825,0.05736613267926623,0.05702019424752035,0.06002671827158025,0.059239452519033134,0.057487633452375314,0.06058023729893061,0.047263836325950735,0.04281438234200267,0.06274936163450119,0.055547471571665855,0.051742206108062815,0.057400090914848566,0.05777095505590906
2014-03-01,0.04249965979558951,0.03397012932476029,0.034106057127845,0.024742409045192974,0.022104967224597556,0.022129021530611928,0.028810536964012215,0.026524510888265775,0.02443057583100734,0.023611282614257715,0.018501914094153648,0.018130826289376515,0.016981044814423578,0.015658142234682575,0.033774271761542324,0.039190894640823516,0.03726359322452399,0.03854322050696693,0.04212202124188672,0.03996396118849421,0.03998748732262978,0.03368194101238699,0.033982396351237586,0.036914191291916185,0.04091797641035207,0.04188772582665055,0.04137062297909265,0.036300676071359665,0.02384512183796439,0.022745677126764712,0.030076227294574803,0.03594988652889273,0.038104977534579004,0.039441748558220385,0.031569563335987046,0.018882637176309284,0.029699093861909404,0.019554893597865462,0.00738606877727826,0.01458707650424374,0.012160996712437517,0.010386957740560115
2014-04-01,0.046283639194859214,0.04598490728710749,0.04411102595458686,0.037232263523946506,0.04111223266484346,0.02730445960312482,0.02417815232095892,0.013266094943519926,0.011819040624464502,0.010463389513596495,0.008820042282363199,0.009242111996344969,0.011694407328801911,0.010986907908069192,0.021913078575719523,0.019687111305101604,0.02607947679122922,0.02406654647196986,0.026513751105189207,0.03284080903007472,0.03526643543696516,0.0392311565518063,0.03486141869737848,0.03098586716189817,0.03550845696823075,0.029385141286185943,0.02594245249844011,0.025173636133601806,0.03046969139255125,0.02292868987508816,0.02879506794414919,0.034246969995431406,0.03937691439652784,0.022643452822749047,0.019412409393421023,0.011124785278006304,0.004034902991779816,-0.0031733409263402855,-0.0026495073794102274,-0.003959170485664572,0.0019473168438504545,0.011723472732200995
2014-05-01,0.022117038579259278,0.009775735537915805,0.014713525801700869,0.009169355958521612,0.011172050069359913,0.01277625701183408,0.014526528801457234,0.01530426501959553,0.01353704921586435,0.012787809445949073,0.011734662113578391,0.011794702056607943,0.008379093076890332,0.009923402402388341,0.016892348278083724,0.020748161076185625,0.02525678859203053,0.02466574172304933,0.024453038745014914,0.02639042687412833,0.02538614202958994,0.03165387794603739,0.025828167560326312,0.024835409315532533,0.023604978391763006,0.020660884831083793,0.017470045076353576,0.021195941851634308,-0.026731684063092336,-0.00861768264841561,-0.0027072088259702076,0.00543172740876562,0.003990318726861233,0.002028801337814941,0.005278934261249956,-0.061991830810483525,-0.011472561544917447,-0.01871739974153307,-0.0102576042639268,-0.007717701049886167,-0.005945396266379347,-0.005032636296027301
2014-06-01,0.024669946015031863,0.019970485392275503,0.01772170531604343,0.013360436856406036,0.014105925616200218,0.008190390764756476,0.00754525127832621,0.013300272115933182,0.013881709639885097,0.010452229573440785,0.009909178936757218,0.010005180511424053,0.007014876358764959,0.003860856637121842,0.0063179298621255965,0.017502231280534453,0.01978774614190837,0.024269448432482653,0.02467627539401015,0.02648141737599845,0.02631995319302372,0.016588906593791534,0.017477354724083217,0.011525898111444288,0.015451907094243522,0.016706277794248256,0.022480021069602837,0.02127977946784911,-0.03166780538618675,-0.001194628892713221,-0.00763839890995575,0.0005575677527998678,-0.0016684496964801073,0.0004955763694799883,-0.004539255683898739,0.0027490104708192457,-0.004078213161243673,-0.006188123164575166,-0.02067562814055908,-0.02935430682747514,-0.026442566139380997,-0.025665469290298726
2014-07-01,0.027210165160424505,0.022050637715954155,0.017469652131933303,0.022263182819831438,0.01959650945145995,0.016775447797234427,0.01204694609060724,0.0075212748616199495,0.009754533683180825,0.010091401765440483,0.009870829251434019,0.009218997551365604,0.006260681790263139,0.008857799954856737,0.02424483327156692,0.022943678751892425,0.020901836479380986,0.022366076938405404,0.01924461765437504,0.023413600441989795,0.023145937414619996,0.024527251343924316,0.025540390657390426,0.017835306093603356,0.005366560261440989,0.007540138437274847,0.011107412684979286,0.014273329380591424,0.03973754980900872,0.02008417080364311,0.016652751564975914,0.013631871867150414,0.013493458440115626,0.007388065801254524,0.0063250593552228295,-0.00043248603213126146,-0.020080178781952854,-0.02445599997578548,-0.014371772191627774,-0.015562806006077071,-0.014472374809057475,-0.01605973576792976
2014-08-01,0.026941758946497443,0.020223051688359004,0.025269449778856787,0.02455927181578306,0.021968560646900913,0.005547617634739357,0.008592378387863187,0.010581754440983365,0.009789427289448259,0.007936578977511459,0.0059790019127188235,0.007558378756567825,0.01022464241627749,0.009722010698272481,0.02432163985422477,0.02195260137730922,0.017890067215644113,0.018693465637900926,0.022375136845193044,0.02242998356207639,0.02453421119637382,0.03844841175998896,0.021109921673285754,0.014940804570754009,0.009075946462677242,0.005491653232358117,0.01069861215202936,0.01058267713987966,0.004785878726137476,0.00024164363818375694,-0.0042121182083654524,-0.002749077700932132,-0.008488968980931651,0.0037285740200818976,0.0015118806007689094,-0.041168874108187786,-0.02647063058730673,-0.01877134951041993,-0.018344984741278218,-0.02347272409474566,-0.017595625857605993,-0.017592307703047504
2014-09-01,-0.025309863003434897,-0.011292430302240372,-0.005317404487504735,0.000504430047434676,0.0031851931885459473,0.0011061253012217217,0.00023221767354982947,0.01166484070906209,0.01075053135700147,0.01206187507842065,0.01292791828327291,0.011445931597270777,0.008778497684519014,0.007451425127901645,0.005166674470842745,0.0038666639813480343,0.0089551870368333,0.010426518558271888,0.011606305080095554,0.013110185668633168,0.013536190792142895,0.01332475311689621,-0.01250497197763429,-0.010777138162294055,-0.008274660524338473,-0.005120825563203723,0.0034950443949224425,0.002036244997859172,-0.020749443205608054,-0.006178673852871989,-0.012933971315862193,-0.012531310640626797,-0.012431993649982744,-0.007877516091966979,-0.013453462893344325,-0.02213515795491301,-0.005164075243806493,-0.019054090985645703,-0.028585291985009507,-0.025295081796441847,-0.019901843242719496,-0.02167880647499395
2014-10-01,-0.027981964013525543,-0.01817127469370354,-0.01500151572054168,-0.007536644454336904,-0.004385828425070428,-0.0066022288466211386,-0.0063493863991862486,0.008669206884473375,0.006786037287427887,0.0037998433817863953,0.001750114844083922,-0.00030912719810032203,0.001294007403518852,0.0030342515879823117,0.02726338346094901,0.023228171944351346,0.025189379732369052,0.02343289764960886,0.022536361769548787,0.01986651349166258,0.018998755162517252,0.0015743674017194263,0.007275811553221403,0.00430116052331556,0.0071366095500816195,0.0033665766501256153,0.0016750791930307284,0.0022021995444016077,-0.05016150573222285,-0.030524845827607335,-0.03222127554688711,-0.02431415145634801,-0.01961559150640895,-0.02403784315686042,-0.02093756937959486,-0.05832926173489517,-0.06521252027651253,-0.05999788433470581,-0.07054242786730185,-0.06951563603481764,-0.07044834459123621,-0.06890467469443465
2014-11-01,0.006391004591060229,-0.007091109379467161,-0.010217782122300957,-0.013201100456207447,-0.012094693359517098,-0.008124379564511256,-0.006362407104447346,0.010454499845769403,0.011258002508545603,0.010863333620981035,0.009510129451353795,0.009444020097561784,0.008873721786066302,0.008441059217968443,0.012842272492801725,0.01690091758927132,0.015841393001543268,0.011199856999072121,0.009245362721073458,0.012128633231657552,0.014438509713176086,-0.0038690568587495945,-0.004375371273559304,-0.003950546818220212,-0.0022048157684091993,0.0037116814837948506,0.0022328154774932944,0.006470622809217639,0.021724724395698034,-0.002895065125803989,-0.019641400629553236,-0.023185089554225213,-0.02663435763785131,-0.020084690635610893,-0.0238690939879354,-0.07300641004959856,-0.06781859141811995,-0.06049479681082513,-0.06310143445638113,-0.06327781172884683,-0.06798336516170009,-0.06676880197249123
2014-12-01,0.0013984963162588426,-0.004219740438904107,-0.008437980111688595,-0.005641081367552197,-0.01112016661032781,-0.005121668428697852,-0.0070745362846755715,0.014026542759995276,0.010563470945977888,0.007513446476220539,0.009109861674894868,0.00943747118699254,0.010795055369228635,0.009743982679590977,0.016395101979146866,0.016906107794686275,0.01668342428157371,0.012502856450201898,0.009950227509973673,0.01582267243818853,0.013379629151028572,-0.0002271209650938376,0.0054470403909114735,0.00288751056230081,-0.0029388638760284866,-0.00348421901896133,0.0027494769791876943,-0.0018492834300472905,-0.0026168200526711523,-0.012545203986932596,-0.0132306896944725,-0.015302728393237704,-0.022396794415025158,-0.02529718115957962,-0.029414897977283184,-0.040389906253670275,-0.04626622954761763,-0.049339339607835875,-0.04418680617867164,-0.04344978451976377,-0.041968346884027494,-0.041842048580970494
2015-01-01,-0.00849412084360607,-0.0015521871252665105,-0.0011061019340982095,0.0004084459641089106,-0.006014093244174354,-0.009942551844136383,-0.018493408427445825,0.00985732839683829,0.0019164743613931173,0.0026592217291488505,0.0028990164795071947,0.004457829823799659,0.005610617875261018,0.007224004901175505,0.012418198886114225,0.0017243987924291267,-0.0023707387506511335,-0.003338252593445763,0.0022312887716766107,0.001326910213993017,0.003387951638311985,0.0044950327870906985,-0.01264545580672408,-0.007667918378550734,-0.010441907652053961,-0.007522654818105269,-0.0061138811516265506,-0.006734790363140495,-0.068960521737406,-0.05327024137726733,-0.05252521023340206,-0.048493742970335124,-0.04108724360524569,-0.0419896832129368,-0.03688563256304133,-0.09532215161188633,-0.09942067761950053,-0.09181458899620737,-0.08593441367719563,-0.08262099284807413,-0.07968747819925384,-0.08877017065663449
2015-02-01,-0.04031987845418363,-0.026003419095074844,-0.024306590351625752,-0.019907608661714035,-0.02219909168612098,-0.022888811143948914,-0.019103807430759512,-0.0010054007864189287,0.00019709693321402348,0.0003470566052626519,-0.00040473001264411786,-0.0004625945849162647,0.003968689578536993,0.0024038450593460606,-0.007250416064770034,0.00521109953684026,0.012265885185710139,0.010921757682635843,0.00840966210114586,0.0035423807487309006,0.004062891787669118,0.017131690816670476,0.014485588546263141,0.010557755376032667,0.005850083390832474,0.0008343212783944841,-0.006249469652705562,-0.006376801563120909,-0.031564641148611766,-0.03570843344535003,-0.039611420124788174,-0.03195906003432448,-0.040569547439383895,-0.041053203625512756,-0.04391681462653575,-0.098148621194744,-0.0909634031002725,-0.07697593590290477,-0.07912459380645905,-0.07627571180669328,-0.07876846438439038,-0.07679089217588651
2015-03-01,-0.0364571948276275,-0.02428255377110364,-0.026351719055507962,-0.026326392001301126,-0.025985524118009896,-0.026584696104339188,-0.024937931977502027,0.009015064352500582,0.008342774309973234,0.004074417536384783,0.0009651253869306027,-0.000494216767337674,-0.0010632644427248329,-0.002472317725081499,0.008115350661028487,0.011106721304523979,0.003552308031202203,0.0036551128253436527,0.0047116043488518115,0.0039938992416193855,0.004538221511127082,-0.02849144534007122,-0.020173992275033234,-0.02528750626210818,-0.025861883401393327,-0.02370936228864891,-0.027722907321684136,-0.02509721498881302,-0.06939888825309252,-0.057053937375396484,-0.05732625922065448,-0.052479679090344296,-0.05417828750427853,-0.053141507675907765,-0.051466370828905074,-0.10696258460760186,-0.1076853264725699,-0.10784344432414691,-0.11226540182275883,-0.10430276203217967,-0.10143406279840253,-0.10215298223696823
